Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2002-07-01,15.343903541564941,15.997316360473633,15.09605884552002,15.681876182556152,14.535552024841309,847376,BHARTIARTL
2002-07-02,15.09605884552002,16.04237937927246,15.09605884552002,15.997316360473633,14.827934265136719,676474,BHARTIARTL
2002-07-03,16.22262954711914,16.22262954711914,15.749469757080078,15.839595794677734,14.681742668151855,574661,BHARTIARTL
2002-07-04,16.109973907470703,16.33528709411621,15.884658813476562,16.22262954711914,15.036775588989258,1148300,BHARTIARTL
2002-07-05,15.794532775878906,15.974784851074219,15.321372985839844,15.4114990234375,14.284939765930176,903273,BHARTIARTL
2002-07-08,15.434029579162598,15.636813163757324,15.20871639251709,15.321372985839844,14.20140266418457,572054,BHARTIARTL
2002-07-09,15.456562042236328,15.479092597961426,15.073527336120605,15.118590354919434,14.013442039489746,657548,BHARTIARTL
2002-07-10,15.4114990234375,15.524155616760254,15.028464317321777,15.073527336120605,13.971673965454102,840243,BHARTIARTL
2002-07-11,15.321372985839844,15.321372985839844,14.645429611206055,14.690492630004883,13.616637229919434,1105675,BHARTIARTL
2002-07-12,14.960869789123535,14.960869789123535,14.397583961486816,14.465179443359375,13.407796859741211,1212941,BHARTIARTL
2002-07-15,14.420116424560547,14.577836036682129,14.262395858764648,14.32999038696289,13.282489776611328,613201,BHARTIARTL
2002-07-16,13.946955680847168,14.420116424560547,13.946955680847168,14.307458877563477,13.261603355407715,490166,BHARTIARTL
2002-07-17,14.239864349365234,14.397583961486816,13.992018699645996,14.082143783569336,13.05275821685791,490399,BHARTIARTL
2002-07-18,14.465179443359375,14.5327730178833,14.194801330566406,14.239864349365234,13.198949813842773,246819,BHARTIARTL
2002-07-19,14.375053405761719,14.397583961486816,14.194801330566406,14.239864349365234,13.198949813842773,273717,BHARTIARTL
2002-07-22,14.32999038696289,14.375053405761719,13.969487190246582,14.172269821166992,13.136298179626465,430722,BHARTIARTL
2002-07-23,14.194801330566406,14.194801330566406,13.766703605651855,14.01455020904541,12.990103721618652,485732,BHARTIARTL
2002-07-24,14.059613227844238,14.059613227844238,13.744173049926758,13.879361152648926,12.864797592163086,250128,BHARTIARTL
2002-07-25,14.194801330566406,14.420116424560547,14.037080764770508,14.059613227844238,13.031874656677246,393443,BHARTIARTL
2002-07-26,13.789236068725586,13.969487190246582,13.586453437805176,13.744173049926758,12.739492416381836,437573,BHARTIARTL
2002-07-29,14.194801330566406,14.194801330566406,13.631516456604004,13.744173049926758,12.739492416381836,491284,BHARTIARTL
2002-07-30,14.194801330566406,14.194801330566406,13.676579475402832,13.721640586853027,12.718606948852539,467602,BHARTIARTL
2002-07-31,13.744173049926758,14.239864349365234,13.203417778015137,14.127206802368164,13.094526290893555,948395,BHARTIARTL
2002-08-01,13.969487190246582,14.01455020904541,13.473795890808105,13.631516456604004,12.63507080078125,616734,BHARTIARTL
2002-08-02,13.563920974731445,13.654047012329102,13.428732872009277,13.586453437805176,12.593304634094238,280372,BHARTIARTL
2002-08-05,13.654047012329102,13.744173049926758,13.563920974731445,13.608983993530273,12.614185333251953,132945,BHARTIARTL
2002-08-06,13.676579475402832,13.676579475402832,13.473795890808105,13.518857955932617,12.530647277832031,270422,BHARTIARTL
2002-08-07,13.721640586853027,13.766703605651855,13.428732872009277,13.518857955932617,12.530647277832031,294814,BHARTIARTL
2002-08-08,13.676579475402832,13.676579475402832,13.451264381408691,13.518857955932617,12.530647277832031,182438,BHARTIARTL
2002-08-09,13.49632740020752,13.608983993530273,13.451264381408691,13.518857955932617,12.530647277832031,225134,BHARTIARTL
2002-08-12,13.518857955932617,13.654047012329102,13.428732872009277,13.631516456604004,12.63507080078125,165155,BHARTIARTL
2002-08-13,13.586453437805176,13.744173049926758,13.518857955932617,13.676579475402832,12.676840782165527,70647,BHARTIARTL
2002-08-14,13.586453437805176,13.744173049926758,13.586453437805176,13.654047012329102,12.655953407287598,82282,BHARTIARTL
2002-08-15,13.654047012329102,13.654047012329102,13.654047012329102,13.654047012329102,12.655953407287598,0,BHARTIARTL
2002-08-16,13.744173049926758,14.307458877563477,13.631516456604004,14.127206802368164,13.094526290893555,329959,BHARTIARTL
2002-08-19,14.059613227844238,14.645429611206055,13.879361152648926,14.5327730178833,13.470447540283203,380885,BHARTIARTL
2002-08-20,14.780618667602539,15.141121864318848,14.465179443359375,14.915806770324707,13.825482368469238,662703,BHARTIARTL
2002-08-21,15.20871639251709,15.20871639251709,14.420116424560547,14.983402252197266,13.88813591003418,277827,BHARTIARTL
2002-08-22,15.09605884552002,15.09605884552002,14.487709999084473,14.555303573608398,13.491331100463867,189859,BHARTIARTL
2002-08-23,14.645429611206055,14.870743751525879,14.465179443359375,14.667961120605469,13.595752716064453,171919,BHARTIARTL
2002-08-26,14.780618667602539,14.870743751525879,14.51024055480957,14.577836036682129,13.512216567993164,96891,BHARTIARTL
2002-08-27,14.577836036682129,14.667961120605469,14.442646980285645,14.465179443359375,13.407796859741211,130388,BHARTIARTL
2002-08-28,14.555303573608398,14.555303573608398,14.172269821166992,14.397583961486816,13.34514045715332,178874,BHARTIARTL
2002-08-29,14.420116424560547,14.465179443359375,13.992018699645996,14.01455020904541,12.990103721618652,132889,BHARTIARTL
2002-08-30,13.969487190246582,14.825681686401367,13.90189266204834,14.645429611206055,13.574869155883789,475193,BHARTIARTL
2002-09-02,14.870743751525879,15.253779411315918,14.713024139404297,14.848213195800781,13.76283073425293,460012,BHARTIARTL
2002-09-03,14.758087158203125,14.758087158203125,14.465179443359375,14.622899055480957,13.553985595703125,210570,BHARTIARTL
2002-09-04,14.420116424560547,15.141121864318848,14.420116424560547,14.825681686401367,13.74194622039795,394284,BHARTIARTL
2002-09-05,15.005932807922363,15.09605884552002,14.825681686401367,14.870743751525879,13.783711433410645,249955,BHARTIARTL
2002-09-06,15.09605884552002,15.09605884552002,14.555303573608398,14.645429611206055,13.574869155883789,233069,BHARTIARTL
2002-09-09,14.465179443359375,14.825681686401367,14.307458877563477,14.352520942687988,13.303372383117676,447204,BHARTIARTL
2002-09-10,14.352520942687988,14.352520942687988,14.352520942687988,14.352520942687988,13.303372383117676,0,BHARTIARTL
2002-09-11,14.690492630004883,14.690492630004883,14.284927368164062,14.375053405761719,13.324257850646973,85711,BHARTIARTL
2002-09-12,14.420116424560547,15.456562042236328,14.32999038696289,14.645429611206055,13.574869155883789,563086,BHARTIARTL
2002-09-13,14.848213195800781,15.546687126159668,14.645429611206055,15.343903541564941,14.222285270690918,2817563,BHARTIARTL
2002-09-16,15.4114990234375,15.92972183227539,14.622899055480957,15.434029579162598,14.30582332611084,1095474,BHARTIARTL
2002-09-17,15.659343719482422,15.794532775878906,15.321372985839844,15.70440673828125,14.556436538696289,2655073,BHARTIARTL
2002-09-18,15.72693920135498,15.884658813476562,15.38896656036377,15.456562042236328,14.326709747314453,432522,BHARTIARTL
2002-09-19,15.141121864318848,15.772002220153809,13.811766624450684,14.149739265441895,13.1154146194458,7152614,BHARTIARTL
2002-09-20,14.194801330566406,15.38896656036377,13.969487190246582,15.18618392944336,14.076095581054688,1271550,BHARTIARTL
2002-09-23,15.253779411315918,15.276309967041016,14.645429611206055,14.713024139404297,13.637520790100098,173040,BHARTIARTL
2002-09-24,14.645429611206055,14.645429611206055,13.969487190246582,14.037080764770508,13.01098918914795,1048120,BHARTIARTL
2002-09-25,13.969487190246582,14.690492630004883,13.924424171447754,14.262395858764648,13.219832420349121,752213,BHARTIARTL
2002-09-26,14.194801330566406,14.465179443359375,14.059613227844238,14.127206802368164,13.094526290893555,336088,BHARTIARTL
2002-09-27,14.375053405761719,14.577836036682129,14.082143783569336,14.420116424560547,13.366025924682617,298476,BHARTIARTL
2002-09-30,14.420116424560547,14.420116424560547,14.059613227844238,14.104676246643066,13.07364273071289,205277,BHARTIARTL
2002-10-01,14.194801330566406,14.487709999084473,14.127206802368164,14.442646980285645,13.386908531188965,404042,BHARTIARTL
2002-10-02,14.442646980285645,14.442646980285645,14.442646980285645,14.442646980285645,13.386908531188965,0,BHARTIARTL
2002-10-03,14.51024055480957,14.51024055480957,14.082143783569336,14.420116424560547,13.366025924682617,274210,BHARTIARTL
2002-10-04,14.51024055480957,14.51024055480957,14.307458877563477,14.442646980285645,13.386908531188965,239927,BHARTIARTL
2002-10-07,14.397583961486816,14.465179443359375,14.194801330566406,14.352520942687988,13.303372383117676,300287,BHARTIARTL
2002-10-08,14.442646980285645,16.650726318359375,14.104676246643066,14.420116424560547,13.366025924682617,625859,BHARTIARTL
2002-10-09,14.51024055480957,14.600366592407227,14.21733283996582,14.239864349365234,13.198949813842773,181819,BHARTIARTL
2002-10-10,14.194801330566406,14.284927368164062,14.104676246643066,14.149739265441895,13.1154146194458,96323,BHARTIARTL
2002-10-11,14.352520942687988,14.352520942687988,14.037080764770508,14.104676246643066,13.07364273071289,121059,BHARTIARTL
2002-10-14,14.375053405761719,14.375053405761719,13.969487190246582,14.01455020904541,12.990103721618652,84089,BHARTIARTL
2002-10-15,14.01455020904541,14.01455020904541,14.01455020904541,14.01455020904541,12.990103721618652,0,BHARTIARTL
2002-10-16,14.172269821166992,14.194801330566406,13.608983993530273,13.69911003112793,12.697723388671875,493002,BHARTIARTL
2002-10-17,13.676579475402832,13.744173049926758,13.451264381408691,13.49632740020752,12.509763717651367,296721,BHARTIARTL
2002-10-18,13.518857955932617,13.608983993530273,13.406201362609863,13.428732872009277,12.447111129760742,331175,BHARTIARTL
2002-10-21,13.38366985321045,13.518857955932617,13.293543815612793,13.361138343811035,12.384456634521484,146979,BHARTIARTL
2002-10-22,13.293543815612793,13.38366985321045,12.955573081970215,13.068229675292969,12.112959861755371,189950,BHARTIARTL
2002-10-23,13.02316665649414,13.113292694091797,12.392287254333496,12.527475357055664,11.611733436584473,309574,BHARTIARTL
2002-10-24,12.61760139465332,12.61760139465332,12.392287254333496,12.414817810058594,11.50731086730957,229266,BHARTIARTL
2002-10-25,12.279629707336426,12.392287254333496,11.761406898498535,11.941658020019531,11.068739891052246,421009,BHARTIARTL
2002-10-28,11.941658020019531,11.941658020019531,10.860150337219238,11.220651626586914,10.40043830871582,772620,BHARTIARTL
2002-10-29,11.378372192382812,11.468498229980469,10.927743911743164,11.31077766418457,10.483976364135742,807582,BHARTIARTL
2002-10-30,10.770024299621582,12.166973114013672,10.770024299621582,11.738875389099121,10.880778312683105,850942,BHARTIARTL
2002-10-31,11.941658020019531,11.941658020019531,11.42343521118164,11.69381332397461,10.839009284973145,301904,BHARTIARTL
