Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2000-01-03,5.099999904632568,5.179999828338623,5.099999904632568,5.179999828338623,3.688899278640747,82500,AXISBANK
2000-01-04,5.400000095367432,5.510000228881836,5.079999923706055,5.380000114440918,3.831329345703125,494000,AXISBANK
2000-01-05,5.010000228881836,5.420000076293945,5.0,5.239999771118164,3.7316277027130127,383000,AXISBANK
2000-01-06,5.300000190734863,5.300000190734863,5.0,5.110000133514404,3.639049768447876,164500,AXISBANK
2000-01-07,5.0,5.21999979019165,4.800000190734863,4.860000133514404,3.4610142707824707,149000,AXISBANK
2000-01-10,5.150000095367432,5.239999771118164,5.0,5.010000228881836,3.567836284637451,214000,AXISBANK
2000-01-11,5.0,5.099999904632568,4.619999885559082,4.760000228881836,3.3898000717163086,174000,AXISBANK
2000-01-12,4.739999771118164,4.900000095367432,4.71999979019165,4.78000020980835,3.404042959213257,85000,AXISBANK
2000-01-13,4.800000190734863,4.900000095367432,4.699999809265137,4.71999979019165,3.361314535140991,75500,AXISBANK
2000-01-14,4.630000114440918,4.71999979019165,4.599999904632568,4.679999828338623,3.3328287601470947,83000,AXISBANK
2000-01-17,5.0,5.050000190734863,5.0,5.050000190734863,3.5963213443756104,258500,AXISBANK
2000-01-18,5.300000190734863,5.300000190734863,4.949999809265137,5.03000020980835,3.5820789337158203,249500,AXISBANK
2000-01-19,5.199999809265137,5.199999809265137,5.0,5.099999904632568,3.631927967071533,126000,AXISBANK
2000-01-20,5.099999904632568,5.179999828338623,4.800000190734863,4.860000133514404,3.4610142707824707,197000,AXISBANK
2000-01-21,4.800000190734863,5.0,4.800000190734863,4.980000019073486,3.546471118927002,270500,AXISBANK
2000-01-24,5.099999904632568,5.360000133514404,4.980000019073486,5.039999961853027,3.5891990661621094,381000,AXISBANK
2000-01-25,4.980000019073486,5.099999904632568,4.940000057220459,4.960000038146973,3.532228946685791,305500,AXISBANK
2000-01-26,4.960000038146973,4.960000038146973,4.960000038146973,4.960000038146973,3.532228946685791,0,AXISBANK
2000-01-27,4.900000095367432,5.349999904632568,4.900000095367432,5.320000171661377,3.7886006832122803,391000,AXISBANK
2000-01-28,5.510000228881836,5.739999771118164,5.400000095367432,5.739999771118164,4.087699890136719,338000,AXISBANK
2000-01-31,6.179999828338623,6.190000057220459,6.179999828338623,6.190000057220459,4.4081645011901855,372500,AXISBANK
2000-02-01,6.579999923706055,6.679999828338623,6.579999923706055,6.679999828338623,4.757114410400391,72000,AXISBANK
2000-02-02,7.210000038146973,7.210000038146973,7.210000038146973,7.210000038146973,5.134550094604492,26500,AXISBANK
2000-02-03,7.78000020980835,7.78000020980835,7.78000020980835,7.78000020980835,5.54047155380249,71000,AXISBANK
2000-02-04,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,5.98199987411499,90500,AXISBANK
2000-02-07,9.069999694824219,9.069999694824219,7.860000133514404,7.949999809265137,5.661534786224365,2919500,AXISBANK
2000-02-08,8.199999809265137,8.399999618530273,7.5,7.739999771118164,5.511984825134277,1300000,AXISBANK
2000-02-09,7.909999847412109,7.960000038146973,7.130000114440918,7.369999885559082,5.248492240905762,641500,AXISBANK
2000-02-10,7.619999885559082,7.949999809265137,7.300000190734863,7.949999809265137,5.661534786224365,1025000,AXISBANK
2000-02-11,8.539999961853027,8.579999923706055,8.199999809265137,8.300000190734863,5.910786151885986,3139500,AXISBANK
2000-02-14,8.960000038146973,8.960000038146973,7.639999866485596,7.639999866485596,5.440770149230957,1199500,AXISBANK
2000-02-15,7.400000095367432,7.579999923706055,7.070000171661377,7.170000076293945,5.1060638427734375,755000,AXISBANK
2000-02-16,7.199999809265137,7.739999771118164,7.199999809265137,7.659999847412109,5.455013751983643,328500,AXISBANK
2000-02-17,7.800000190734863,7.860000133514404,7.460000038146973,7.5,5.341071605682373,282000,AXISBANK
2000-02-18,7.400000095367432,7.550000190734863,6.909999847412109,7.050000190734863,5.020607948303223,448500,AXISBANK
2000-02-21,7.489999771118164,7.599999904632568,7.099999904632568,7.190000057220459,5.120307445526123,360500,AXISBANK
2000-02-22,7.440000057220459,7.5,6.699999809265137,6.920000076293945,4.928028583526611,331500,AXISBANK
2000-02-23,6.78000020980835,7.139999866485596,6.599999904632568,6.739999771118164,4.799842834472656,227500,AXISBANK
2000-02-24,6.800000190734863,7.269999980926514,6.599999904632568,7.269999980926514,5.1772780418396,367000,AXISBANK
2000-02-25,7.820000171661377,7.840000152587891,7.050000190734863,7.829999923706055,5.57607889175415,681000,AXISBANK
2000-02-28,8.449999809265137,8.449999809265137,7.599999904632568,7.940000057220459,5.65441370010376,812000,AXISBANK
2000-02-29,8.390000343322754,8.399999618530273,7.320000171661377,7.320000171661377,5.212886333465576,1267500,AXISBANK
2000-03-01,7.550000190734863,7.900000095367432,7.199999809265137,7.900000095367432,5.625927925109863,358000,AXISBANK
2000-03-02,8.0,8.100000381469727,7.420000076293945,7.46999979019165,5.319706439971924,401500,AXISBANK
2000-03-03,7.300000190734863,7.380000114440918,6.880000114440918,7.079999923706055,5.041970729827881,505000,AXISBANK
2000-03-06,7.599999904632568,7.599999904632568,6.860000133514404,6.989999771118164,4.977878093719482,258500,AXISBANK
2000-03-07,7.099999904632568,7.099999904632568,6.519999980926514,6.690000057220459,4.764235496520996,338500,AXISBANK
