Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2002-08-12,508.1000061035156,512.5499877929688,505.0,505.1499938964844,414.73974609375,7100,NESTLEIND
2002-08-13,503.5,515.0,503.5,509.04998779296875,417.9417419433594,8800,NESTLEIND
2002-08-14,502.1000061035156,515.0,502.1000061035156,514.4000244140625,422.3341064453125,18700,NESTLEIND
2002-08-15,514.4000244140625,514.4000244140625,514.4000244140625,514.4000244140625,422.3341064453125,0,NESTLEIND
2002-08-16,516.0,516.8499755859375,510.0,511.0,419.5427551269531,9400,NESTLEIND
2002-08-19,515.0,518.9500122070312,512.0499877929688,513.0,421.18487548828125,9100,NESTLEIND
2002-08-20,516.5,547.3499755859375,513.2999877929688,523.2999877929688,429.641357421875,87200,NESTLEIND
2002-08-21,530.0,533.7999877929688,518.0,519.7000122070312,426.68560791015625,26000,NESTLEIND
2002-08-22,521.0,531.0,516.5499877929688,524.8499755859375,430.913818359375,17700,NESTLEIND
2002-08-23,535.0,572.0,535.0,561.9000244140625,461.33270263671875,701900,NESTLEIND
2002-08-26,560.0,560.0,530.0,546.4000244140625,448.6070251464844,50100,NESTLEIND
2002-08-27,546.0,558.0,546.0,552.0,453.20465087890625,29100,NESTLEIND
2002-08-28,541.0,557.0,541.0,555.3499755859375,455.955078125,20100,NESTLEIND
2002-08-29,555.0,567.9500122070312,548.0,553.8499755859375,454.7235107421875,138400,NESTLEIND
2002-08-30,555.0999755859375,559.9000244140625,553.0,555.0499877929688,455.70867919921875,39400,NESTLEIND
2002-09-02,558.5,561.5,557.0,558.9500122070312,458.9109191894531,22900,NESTLEIND
2002-09-03,560.0,560.5,556.0,558.25,458.3360900878906,8400,NESTLEIND
2002-09-04,552.0499877929688,560.0,552.0499877929688,559.2000122070312,459.1160888671875,7800,NESTLEIND
2002-09-05,571.0,578.0,564.0,571.2000122070312,468.96826171875,974200,NESTLEIND
2002-09-06,570.0,570.0,562.0,565.4000244140625,464.20654296875,14500,NESTLEIND
2002-09-09,560.0,563.7000122070312,555.6500244140625,560.0999755859375,459.85498046875,16800,NESTLEIND
2002-09-10,560.0999755859375,560.0999755859375,560.0999755859375,560.0999755859375,459.85498046875,0,NESTLEIND
2002-09-11,563.5,563.5,556.0,560.5499877929688,460.22454833984375,32400,NESTLEIND
2002-09-12,557.1500244140625,561.0,557.1500244140625,560.0,459.77294921875,13200,NESTLEIND
2002-09-13,560.0,560.0,554.5,557.0499877929688,457.350830078125,1900,NESTLEIND
2002-09-16,551.0,559.75,551.0,558.2000122070312,458.29486083984375,5300,NESTLEIND
2002-09-17,558.0,560.9500122070312,554.0999755859375,560.4500122070312,460.1422119140625,7300,NESTLEIND
2002-09-18,556.25,561.0,556.25,560.7000122070312,460.3474426269531,7800,NESTLEIND
2002-09-19,560.0,560.0,552.5,555.0499877929688,455.70867919921875,23800,NESTLEIND
2002-09-20,550.5,561.0,550.5,552.4000244140625,453.5329895019531,2900,NESTLEIND
2002-09-23,550.4000244140625,560.0,550.4000244140625,557.5999755859375,457.8023376464844,6000,NESTLEIND
2002-09-24,557.9500122070312,580.0,553.0,570.8499755859375,468.68084716796875,195900,NESTLEIND
2002-09-25,567.9500122070312,569.0,559.0,561.6500244140625,461.1273498535156,16700,NESTLEIND
2002-09-26,560.0999755859375,563.0,557.5999755859375,559.1500244140625,459.0749206542969,4700,NESTLEIND
2002-09-27,568.9000244140625,568.9000244140625,555.0,562.5999755859375,461.907470703125,58000,NESTLEIND
2002-09-30,566.0,571.4000244140625,563.2999877929688,570.0,467.9831848144531,151700,NESTLEIND
2002-10-01,563.0,565.5499877929688,558.0,560.6500244140625,460.3064880371094,7000,NESTLEIND
2002-10-02,560.6500244140625,560.6500244140625,560.6500244140625,560.6500244140625,460.3064880371094,0,NESTLEIND
2002-10-03,560.0,567.4000244140625,560.0,564.0,463.0570373535156,8900,NESTLEIND
2002-10-04,568.8499755859375,569.0,564.0,565.75,464.4937744140625,6800,NESTLEIND
2002-10-07,557.0,569.5999755859375,557.0,566.0499877929688,464.7400207519531,13700,NESTLEIND
2002-10-08,556.0,568.0,556.0,566.5,465.109375,8200,NESTLEIND
2002-10-09,562.0,566.9500122070312,562.0,564.7000122070312,463.631591796875,8800,NESTLEIND
2002-10-10,562.5499877929688,569.0,562.25,566.5499877929688,465.15057373046875,37100,NESTLEIND
2002-10-11,562.5,564.0,560.0,561.2000122070312,460.7581481933594,10600,NESTLEIND
2002-10-14,575.0,575.0,560.0499877929688,560.1500244140625,459.89599609375,1600,NESTLEIND
2002-10-15,560.1500244140625,560.1500244140625,560.1500244140625,560.1500244140625,459.89599609375,0,NESTLEIND
2002-10-16,560.0,561.0,556.5,560.1500244140625,459.89599609375,5600,NESTLEIND
2002-10-17,555.25,564.5,554.5,561.1500244140625,460.71697998046875,12400,NESTLEIND
2002-10-18,557.0999755859375,567.7999877929688,557.0999755859375,562.5999755859375,461.907470703125,34500,NESTLEIND
2002-10-21,558.0999755859375,564.0,545.2000122070312,548.3499755859375,450.2078857421875,29200,NESTLEIND
2002-10-22,585.0,591.0,550.0,552.2999877929688,453.45086669921875,13400,NESTLEIND
2002-10-23,555.0,558.0,548.5,555.2999877929688,455.9139709472656,20400,NESTLEIND
2002-10-24,548.0499877929688,564.5,548.0499877929688,560.7999877929688,460.4295654296875,10700,NESTLEIND
2002-10-25,547.5,563.0,547.5,559.5999755859375,459.4443054199219,30200,NESTLEIND
2002-10-28,561.5,565.0,548.9000244140625,562.5999755859375,461.907470703125,31600,NESTLEIND
2002-10-29,556.5,562.6500244140625,556.5,560.7000122070312,460.3474426269531,4300,NESTLEIND
2002-10-30,549.0499877929688,562.9000244140625,549.0499877929688,556.0,456.4888916015625,16900,NESTLEIND
2002-10-31,553.1500244140625,554.0499877929688,550.0,550.5,451.97314453125,25100,NESTLEIND
2002-11-01,541.0999755859375,547.75,521.0499877929688,533.75,438.2209777832031,49900,NESTLEIND
2002-11-04,533.2000122070312,537.0,529.6500244140625,535.5499877929688,439.69873046875,4000,NESTLEIND
2002-11-05,544.9000244140625,544.9000244140625,530.0499877929688,531.3499755859375,436.2505187988281,5300,NESTLEIND
2002-11-06,531.3499755859375,531.3499755859375,531.3499755859375,531.3499755859375,436.2505187988281,0,NESTLEIND
2002-11-07,531.0,535.5499877929688,525.0,532.75,437.39990234375,32100,NESTLEIND
2002-11-08,529.1500244140625,530.0,525.0,526.2000122070312,432.0223388671875,6900,NESTLEIND
2002-11-11,525.25,528.0,522.5999755859375,524.5499877929688,430.6675109863281,5800,NESTLEIND
2002-11-12,554.0,554.0,524.5,528.1500244140625,433.6231384277344,12600,NESTLEIND
2002-11-13,529.9500122070312,533.7999877929688,519.0,519.5999755859375,426.603515625,16700,NESTLEIND
2002-11-14,516.0999755859375,520.0,513.0499877929688,515.75,423.442626953125,30500,NESTLEIND
2002-11-15,515.0,517.9000244140625,513.0,514.75,422.6216125488281,13400,NESTLEIND
2002-11-18,516.0,524.2999877929688,514.0,516.9000244140625,424.3867492675781,15400,NESTLEIND
2002-11-19,516.9000244140625,516.9000244140625,516.9000244140625,516.9000244140625,424.3867492675781,0,NESTLEIND
2002-11-20,522.0,527.5,516.0999755859375,517.7999877929688,425.1255798339844,24100,NESTLEIND
2002-11-21,520.0,520.0,514.0,516.0,423.6478576660156,6000,NESTLEIND
2002-11-22,516.0,529.0,514.2000122070312,517.7000122070312,425.0436096191406,13400,NESTLEIND
2002-11-25,520.0,530.0,517.3499755859375,525.1500244140625,431.16021728515625,6800,NESTLEIND
2002-11-26,539.0,543.0,527.0999755859375,535.4000244140625,439.5757751464844,22200,NESTLEIND
2002-11-27,533.0,533.0,520.0499877929688,524.4500122070312,430.58551025390625,6300,NESTLEIND
2002-11-28,532.9000244140625,537.9000244140625,528.2000122070312,534.75,439.0419921875,5800,NESTLEIND
2002-11-29,534.75,534.75,534.75,534.75,439.0419921875,0,NESTLEIND
2002-12-02,544.8499755859375,544.8499755859375,538.6500244140625,543.0999755859375,445.8974914550781,7500,NESTLEIND
2002-12-03,543.0,547.5,542.0499877929688,545.0999755859375,447.5395202636719,7700,NESTLEIND
2002-12-04,546.9000244140625,548.0,539.4500122070312,544.7000122070312,447.2113037109375,23300,NESTLEIND
2002-12-05,545.0,546.0,531.0,534.0,438.4262390136719,12300,NESTLEIND
2002-12-06,545.0,591.0,535.0999755859375,539.75,443.14715576171875,13500,NESTLEIND
2002-12-09,530.0,535.0,515.0999755859375,518.0999755859375,425.3719787597656,30100,NESTLEIND
2002-12-10,520.0,528.5,519.2000122070312,522.1500244140625,428.6972351074219,9800,NESTLEIND
2002-12-11,517.0,523.0,510.25,521.5499877929688,428.2044372558594,33200,NESTLEIND
2002-12-12,518.5499877929688,522.4000244140625,518.4000244140625,521.5999755859375,428.2455749511719,4500,NESTLEIND
2002-12-13,520.1500244140625,522.5,519.0,521.5499877929688,428.2044372558594,6500,NESTLEIND
2002-12-16,520.0999755859375,523.0,512.0,516.4000244140625,423.9762268066406,29200,NESTLEIND
2002-12-17,516.75,522.5,515.5499877929688,517.4500122070312,424.8383483886719,2600,NESTLEIND
2002-12-18,518.0,521.9000244140625,516.0999755859375,517.1500244140625,424.5920104980469,3000,NESTLEIND
2002-12-19,513.7000122070312,519.9500122070312,510.0,512.0,420.3637390136719,17700,NESTLEIND
2002-12-20,517.0,518.0,514.5,516.0,423.6478576660156,13500,NESTLEIND
2002-12-23,518.5,521.0,516.25,519.4500122070312,426.48040771484375,22400,NESTLEIND
2002-12-24,523.0,523.7999877929688,518.0,519.6500244140625,426.6446533203125,2700,NESTLEIND
2002-12-25,519.6500244140625,519.6500244140625,519.6500244140625,519.6500244140625,426.6446533203125,0,NESTLEIND
2002-12-26,522.7999877929688,522.7999877929688,517.0,520.2999877929688,427.17822265625,3000,NESTLEIND
2002-12-27,520.0,528.0,498.04998779296875,523.1500244140625,429.51806640625,5000,NESTLEIND
